epoch,step,train_recon_loss,train_sindyreg_loss,train_sindyxdot_loss,train_sindyzdot_loss,train_total_loss
0,9,0.04442635178565979,0.23105663061141968,19.230018615722656,1.9981815814971924,21.50368309020996
0,19,0.04139047861099243,0.22957736253738403,16.0255126953125,1.3374537229537964,17.633935928344727
0,29,0.03894538804888725,0.2280263453722,15.427299499511719,1.3374052047729492,17.031675338745117
0,39,0.03722064942121506,0.2264561802148819,17.661680221557617,1.7296208143234253,19.65497589111328
